names,score,budget_x,revenue,country_num,month_num,genre_num,crew_num
"tick, tick... BOOM!",77,119800000,552113772.8,1,11,462,114
The Number 23,64,32000000,77593167,1,4,1071,650
Wedding Daze,55,70800000,591573175.2,1,9,45,656
The Name of the Rose,75,18000000,77200000,1,3,459,1536
Down Periscope,63,110000000,271669045.6,1,5,45,2857
The Waterboy,60,23000000,190191646,1,1,45,13
ACA 155: Karginov vs. Silva,0,167540000,175269998.8,51,4,1566,2858
Tall Girl,64,146800000,185673446.8,2,9,52,2859
Sister of the Groom,60,51400000,229180648.2,2,12,111,376
Free Willy 3: The Rescue,63,96200000,474833112.8,2,8,254,2012
Room Salon College Girls 3,50,140400000,597705817.6,9,4,1567,2860
Monty Python and the Holy Grail,78,400000,5028948,1,8,376,833
Star Trek II: The Wrath of Khan,75,12000000,95800000,1,7,350,1786
Black as Night,56,130200000,390377803.8,1,10,11,2861
The Last Boy Scout,68,29000000,59509925,1,4,32,98
Re/Member,71,144600000,356955330.6,16,10,11,2862
Capernaum,82,4000000,64978931,1,2,22,2863
Battle for Sevastopol,74,5000000,20360625.8,13,4,1314,2864
Prey,57,65000000,0,4,9,859,2865
Cold Blood,54,2700000,641910.2,17,5,29,1103
Champions,76,4920975,20121318,1,4,121,2192
Escape Room,45,9000000,155615727,13,9,11,2866
Police Academy 6: City Under Siege,51,15000000,33200000,1,6,184,2710
Aliens in the Attic,57,45000000,59551283,2,7,1568,1992
Oppenheimer,0,100000000,28329750,1,7,16,347
Palm Trees in the Snow,74,11332619,11229499.8,7,12,472,829
Summer Wars,75,1065504.6,18434328,1,4,142,315
Dangerous Beauty,71,25536412.8,4553271,2,2,99,2867
The Night Parade,65,66400000,489432270.8,17,1,269,2868
Deep Blue Sea,60,60000000,165048228,1,9,503,1196
Crimson Tide,72,55000000,159387195,1,6,820,526
The Hitchhiker's Guide to the Galaxy,67,45000000,102746214,1,4,466,2869
Messengers 2: The Scarecrow,53,95000000,338365977.2,2,7,12,1746
Clear and Present Danger,66,62000000,207500000,1,10,292,395
Over the Top,64,25000000,16057580,1,3,53,554
Dallas Buyers Club,79,5000000,60611845,1,2,16,132
Miss Sloane,75,18000000,7768259,1,3,35,549
El mesero,80,102200000,696582478,3,7,45,2870
"Sex, Party and Lies",45,1243777.2,5723917,1,5,44,829
Any Given Sunday,68,60000000,100230832,1,3,22,490
The Walking Deceased,53,2000000,43,2,3,455,2871
Psycho,51,20000000,37226218,2,12,69,1684
Ordinary People,68,6200000,52302978,9,11,143,623
Murder at Yellowstone City,56,111200000,278054690.6,1,8,1569,1677
BlacKkKlansman,75,15000000,93411426,1,8,1570,738
The Howling,66,1000000,17985130,2,3,12,1930
Photocopier,70,139800000,571361977.4,20,1,442,2872
Species II,51,35000000,19165560,1,7,1057,1187
Confessions of a Hitman,66,48540000,367960476,32,7,692,2873
Sweet Home Alabama,64,38000000,182365114,1,12,111,314
Crimson Rivers II: Angels of the Apocalypse,61,13600000,40152148,17,2,7,1103
Max,71,20000000,43658157,2,6,685,2874
Highlander: Endgame,49,15000000,12801190,1,11,502,1524
Lupin the Third vs. Detective Conan: The Movie,69,85540000,473090744.2,16,12,1571,150
Date Night,61,55000000,152269033,1,4,779,508
Police Academy 4: Citizens on Patrol,55,17000000,76800000,1,4,184,1200
The Assassination of Jesse James by the Coward Robert Ford,71,30000000,14711793,1,11,1572,129
The Poseidon Adventure,71,5000000,84563118,2,12,21,2370
The Sting,80,5500000,159616327,1,4,723,1883
Marvel Studios Assembled: The Making of Doctor Strange in the Multiverse of Madness,75,98800000,580810039.6,2,7,27,521
The Privilege,51,108400000,218436574.8,15,2,12,2875
Godzilla: City on the Edge of Battle,64,51400000,519039594,16,5,947,540
Pandorum,65,40000000,17033431,1,2,1573,81
De Caperucita a loba,0,264940000,175269998.8,7,4,45,2876
Daylight's End,59,2000000,20363381.2,2,4,503,2877
The Red Thread,63,120000000,303727772.6,8,5,99,2878
The Pornographer,46,6461098.6,126,17,10,22,2879
Age of Tomorrow,30,15541000,38139010,2,6,61,2880
Green Zone,65,100000000,97523020,1,3,1574,126
Midway,66,100000000,126815030,1,9,750,100
The Nut Job 2: Nutty by Nature,59,40000000,57424952,1,4,50,1367
DC Showcase: Blue Beetle,62,74500000,528766635.8,2,7,1065,1903
Booty Call,53,7520000,20060051,1,7,45,428
Kung Fu Panda: Secrets of the Furious Five,67,144200000,630310770,2,11,1575,453
Love Wrecked,51,150200000,667039926,2,1,1576,1851
Crash,72,10000000,3412380,1,5,22,152
Crash,72,7303082,101173038,1,5,22,152
Cry Macho,60,33000000,16481544,1,11,536,862
Outlaws,69,62500000,520816421.6,7,10,323,2881
USS Indianapolis: Men of Courage,59,40000000,1663785,2,10,1577,228
Belli ciao,57,118600000,245108932.8,1,10,45,2882
Four Weddings and a Funeral,68,4500000,242895809,1,5,52,2883
The Layover,54,98100000,376152925.6,1,2,111,1169
Holiday Harmony,64,121200000,319022322.6,2,11,783,2884
Maverick,68,75000000,183031272,1,6,1578,204
Next Avengers: Heroes of Tomorrow,69,53620000,3800000,2,9,1579,2885
Maggie,54,4500000,1027760,1,5,484,494
Falcon Rising,62,4500000,11774,2,9,511,539
Welcome Home,52,136000000,544681313.6,2,11,42,941
The King,72,69200000,369890597.2,1,11,95,399
Grease 2,51,13200000,15171476,2,6,1269,2886
The Ark,46,116500000,636383185.2,2,11,413,2887
Amazing Love,69,95000000,406434252.2,2,11,22,1380
7500,61,5000000,0,52,1,292,958
Goodnight Mommy,67,61140900,2193474,1,4,1580,2888
Professor Marston and the Wonder Women,72,26730400,1584759,2,10,99,313
Devil in the Flesh,57,5906709.8,546904,12,4,99,2889
Tarzan II,61,120000000,274833060,2,6,235,2890
August Never Ends,55,144400000,326683695.4,28,4,269,2891
Where Eagles Dare,76,7700000,21000000,1,12,465,893
Next-Door Nightmare,53,131600000,323696630.8,2,7,1135,2892
Bayala: A Magical Adventure,58,6324600,521149,15,10,585,2893
Nobody Knows,80,172000000,682835308.6,16,8,22,2894
Miami Vice,60,135000000,164920076,1,8,85,548
Mighty Morphin Power Rangers: Once & Always,0,231940000,175269998.8,2,4,1581,2895
Kizumonogatari Part 1: Tekketsu,78,136000000,596365973.8,16,1,1122,1999
King of Thorn,66,102800000,448180574.8,16,5,1365,2896
Journey to the West: Conquering the Demons,70,13457040,215000000,28,2,1582,2897
Daisy Quokka: Worldâ€™s Scariest Animal,67,127600000,629825382.2,1,11,88,949
As Good as It Gets,74,50000000,314178011,1,2,531,1198
Ring,71,1200000,19400000,1,9,11,2898
Alive,69,32000000,36299670,1,4,1070,961
The Transformers: The Movie,72,6000000,5849647,1,12,1583,533
Corsage,69,7580600,537274,1,2,16,2899
The Battle at Lake Changjin,61,200000000,902540935,28,9,453,230
Clouds,83,104400000,592783137.6,1,10,890,2900
Babylon A.D.,56,45000000,70216497,1,9,350,104
Land of the Dead,62,15000000,47074133,1,8,195,2901
My Girlfriend's Mother 3,10,198540000,38157314,28,3,135,2359
Soul Plane,53,16000000,14553807,2,5,168,2902
Wyatt Earp,68,63000000,25052000,2,6,1584,1353
Freaks,78,310607,4679111.6,2,2,31,2903
The Mothman Prophecies,62,42000000,56438555,1,5,41,976
Twins,60,15000000,216600000,1,1,45,494
A Simple Favor,66,20000000,97628717,1,8,1585,443
Vico C: The Life of a Philosopher,74,67800000,653988016.4,35,8,22,2904
Girl with a Pearl Earring,66,12000000,43153588,4,1,99,384
Hostiles,69,50000000,36976336,1,6,1586,186
A Dog Named Palma,83,177000000,793463088.6,13,3,1576,2905
Shark: The Beginning,69,54600000,225671705,9,6,5,2906
The Beguiled,59,10000000,28039038,1,6,22,548
Misery,78,20000000,61276872,1,3,54,2907
Game of Thrones: The Last Watch,71,96200000,406641432.4,2,5,1217,1093
The Road,70,25000000,29206732,1,1,685,1152
The Hurricane,74,38000000,73956241,1,3,22,526
She and Her Cat: Everything Flows,69,136900000,278909359.2,16,5,432,2896
A Jazzman's Blues,77,80000000,381000857.6,2,9,99,2908
Masquerade,61,62000000,379472585,1,4,18,2909
Dead Space: Downfall,61,118000000,550246804.4,2,10,1587,2910
Sound of Metal,77,5400000,516819,1,4,22,1961
Trigun: Badlands Rumble,75,133000000,550895176.6,16,4,1588,2911
Star Trek V: The Final Frontier,57,30000000,70200000,1,10,409,1786
The Seventh Seal,82,156740000,878558930.6,1,8,216,680
House of Flying Daggers,73,12000000,92863945,1,9,145,1530
Scooby-Doo! Shaggy's Showdown,80,129100000,990787923.6,1,2,1589,357
Around the World in 80 Days,59,110000000,72004159,1,8,122,728
Around the World in 80 Days,59,6000000,42000000,1,8,122,728
"Love, Chunibyo & Other Delusions! Take On Me",80,20142000,1822043,16,1,100,299
The Guns of Navarone,73,6000000,28900000,1,10,110,2185
Just Like Heaven,69,58000000,100687083,2,9,1590,314
K-9,61,17000000,78247647,2,4,133,2912
The Drover's Wife: The Legend of Molly Johnson,53,103800000,1018535084,1,5,1591,2913
Beverly Hills Chihuahua 2,58,12000000,76752694,2,2,270,1696
The November Man,61,15000000,34820335,1,11,715,1166
Hunter x Hunter: Phantom Rouge,72,29060000,12705094,16,1,1592,1518
Teen Beach Movie,69,8000000,0,2,7,1593,2914
Return of the Tooth Fairy,65,89000000,356423971.8,4,6,12,2915
The Tale of The Princess Kaguya,81,49300000,24366656,1,6,680,2916
48 Hrs.,67,12000000,78868508,1,5,1594,2917
A Wrinkle in Time,51,103000000,133214549,1,3,1595,645
Windtalkers,62,115000000,77628265,1,8,847,228
Juno,70,7000000,231450102,1,1,52,2918
PokÃ©mon: Zoroark - Master of Illusions,68,106631600,519283621.8,16,7,456,571
Lake Mungo,62,1100000,0,1,7,11,2919
Homeward Bound: The Incredible Journey,69,114800000,483241895.8,2,2,1596,699
Taya,59,147200000,572346763.4,30,8,393,2920
Leal,71,153000000,356935816.8,53,8,339,2921
Fullmetal Alchemist the Movie: Conqueror of Shamballa,72,125031600,408208701.6,1,10,1442,2922
Foster,68,79000000,393468426.6,4,7,1025,886
Love,65,3000000,249083,1,7,99,2923
Black Water,56,4000000,1961410.6,2,5,32,1029
Van Helsing: The London Assignment,63,124600000,351620037.2,1,8,1597,309
The Negotiator,71,50000000,49105766,1,10,56,1643
In Full Bloom,70,108400000,765957562.2,2,12,53,2924
Midnight Run,72,30000000,81613606,2,7,1598,57
Hunger,67,69800000,438447488.6,25,4,54,2696
The Wedding Singer,68,18000000,123306987,1,4,168,13
Collateral Damage,57,85000000,78353508,1,5,490,494
Hide and Seek,64,25000000,123696741,1,2,15,57
Assassins,69,50000000,83306268,2,1,27,2925
Clerks III,61,7000000,129428736.2,2,9,45,2926
The Witches,69,74904000,15360553,1,9,1599,2927
Life,0,75000000,73521587,24,4,22,2928
Life,0,58000000,101815660,24,4,22,2928
Naruto: The Lost Story - Mission: Protect the Waterfall Village!,72,98500000,479882220.2,16,12,1600,249
Napping Princess,66,124500000,1125684610,16,3,1601,2929
Ginger Snaps,68,5000000,149180191.2,1,12,12,2930
South Park the Streaming Wars Part 2,74,92000000,693505653,2,7,201,1097
Cashback,70,40000,214883443.8,2,10,121,2931
Lu Over the Wall,71,110500000,376442264.8,16,5,1602,2932
Bleach,66,37078629,3729856,16,7,181,2294
Trouble with the Curve,69,60000000,47818913,1,12,99,862
Monster High: 13 Wishes,75,102800000,349670107.8,2,10,1603,406
Escape from Pretoria,73,147800000,559076836.8,4,3,1604,155
Lethal Weapon 3,67,35000000,319700000,1,9,673,204
Angela's Christmas Wish,64,51400000,379998436.2,2,12,106,2933
Sailor Moon SuperS: The Movie: Black Dream Hole,81,170000000,662012718.2,1,7,1329,744
The Man with the Iron Fists 2,56,105000000,280137286.4,1,3,5,2934
Ben 10: Destroy All Aliens,59,88000000,416043914,1,3,1605,736
Godzilla: Final Wars,70,19500000,12000000,16,12,1606,2935
The Last Kingdom: Seven Kings Must Die,0,264940000,175269998.8,4,4,537,2936
The Crucifixion,57,5660000,6554322,2,10,58,2937
PokÃ©mon the Movie: White - Victini and Zekrom,66,102000000,677502761.6,1,2,1530,571
Euphoria,65,95600000,305560367.8,12,10,22,2708
Assassin 33 A.D.,53,86000000,745203285.6,2,1,128,2938
Body Heat,71,9000000,24058838,2,8,1277,2939
Stealth,53,138000000,76416746,1,9,1607,1956
Run Lola Run,73,1530000,7267585,1,6,292,2940
MamÃ¡ no enRedes,63,110000000,271669045.6,7,7,45,2941
Swamp Thing,54,10000000,40629377.2,2,2,277,2942
Marcel the Shell with Shoes On,78,38455333.2,6000000,1,1,1608,2943
Under the Skin,61,13300000,7229933,1,5,1496,384
Sabrina,75,58000000,87100000,1,3,52,2288
Grave of the Fireflies,78,101400000,569937260.2,16,11,22,2944
The Phantom of the Opera,73,55000000,153770052,1,12,766,22
Top Secret!,71,9000000,20458340,1,8,45,375
Home for Rent,60,100000000,360455238,25,4,708,2945
One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,68,60804639.8,7090891,16,3,1609,817
The Ruins,59,25000000,22910563,1,4,12,2946
DragonHeart,65,57000000,115267375,1,12,295,62
From Dusk Till Dawn 2: Texas Blood Money,46,5000000,6374,2,3,1610,2947
Racer,0,183540000,178359863,36,4,53,2948
How High,63,12000000,31222395,2,12,45,2949
Wolf Warrior 2,66,29700000,870322670,28,7,618,230
The Cloverfield Paradox,56,45000000,32757982.6,1,1,1612,2950
Charlie St. Cloud,70,44000000,48478084,1,9,99,668
Garota da Moto,47,129500000,847860141.2,21,9,5,2951
Born To Fly,0,218000000,175269998.8,28,4,1,2952
Creepshow 3,46,91700000,615402937.8,2,4,617,2953
Momentum,57,20000000,133332,1,12,85,351
Revolver,64,27000000,7164778,1,9,911,106
The Opposite of Sex,62,5000000,5879254,2,5,44,227
Mutant Pumpkins from Outer Space,58,105000000,718845506.2,2,10,1613,575
Payback,68,50000000,161626121,1,3,1037,204
Welcome to Smelliville,71,31389400,1965219,1,11,20,2954
Driving Miss Daisy,72,7500000,106593296,1,3,22,1819
Mutation on Mars,68,87000000,510011853.6,28,8,607,2955
Batman Ninja,58,87000000,322504884.2,1,5,34,2467
Leprechaun in the Hood,50,108400000,159076352,2,3,617,1296
You're Next,66,1000000,26887177,2,8,90,2956
Step Brothers,66,65000000,128107642,1,9,45,858
Rear Window,84,1000000,37034514,1,6,143,784
Army of One,57,137100000,194023522.4,2,12,5,2957
The Prince,49,18000000,0,2,8,29,98
The Bye Bye Man,52,7400000,31187727,2,1,11,2958
Citadel,54,134000000,399428100.6,37,7,96,2959
Non-Stop,68,50000000,222383055,1,2,417,233
Secret Obsession,55,122600000,610378991.8,1,7,54,2960
The Hating Game,75,96200000,412160901,1,1,168,742
Alien Outpost,52,92400000,315510404,2,1,70,2961
Camp X-Ray,68,1000000,101053,2,10,22,348
Empire of the Sun,75,35000000,66700000,1,3,95,186
Fun with Dick and Jane,62,100000000,202026112,1,12,45,650
Entergalactic,77,144260000,465274826.8,1,9,1614,2962
The Next Karate Kid,53,12000000,15876353,1,9,1615,2963
"Lust, Caution",72,15000000,67091915,2,9,1616,2058
My Neighbors the Yamadas,70,165000000,509012026.8,1,10,106,2964
Winx Club: The Secret of the Lost Kingdom,70,31052475,16688332,12,11,330,2965
Milf,47,500000,1463596.6,2,10,45,1004
Viva Erotica,66,101600000,354385756.2,10,11,44,2966
The Faculty,65,15000000,40283321,2,12,797,380
Adrift,69,35000000,57897191,1,6,1617,1012
Escape Plan: The Extractors,53,3600000,18010312,2,7,5,554
Superman III,55,39000000,80200000,1,12,1618,2535
Lover of the Last Empress,62,110800000,408974526,10,3,22,1395
Chicago,71,30000000,306770545,1,1,723,1708
Holidate,71,112900000,533344684,1,10,111,183
Rathinirvedam,95,227800000,1916346675,36,3,1619,2967
The Duchess,70,27000000,45160110,4,9,472,171
ä¸ˆå¤«åŽ»ä¸Šç­çš„æ—¥å­é‡Œ,0,167540000,175269998.8,28,12,1620,2968
Nocturnal Animals,75,22500000,32398681,1,11,54,127
Ultimate Avengers 2: Rise of the Panther,67,82200000,449945593.8,2,8,1621,2969
Sinjar,61,68200000,608383159.4,7,7,22,2970
Last Holiday,71,45000000,43343247,2,1,1622,980
Slither,65,15250000,12930343,1,5,1237,1974
"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",71,34420939.2,8654110,16,3,578,817
Naked Killer,55,85800000,337451470.8,10,12,1089,1395
Jackie Brown,74,12000000,74727492,1,9,75,2971
The Lost Weekend,77,1250000,11000000,2,11,22,2972
My Sassy Girl,75,90200000,693402193.4,9,7,531,1217
Venom,55,116000000,856081053,1,10,11,2973
Venom,55,25000000,881745,1,10,11,2973
The Binding,54,98200000,247240931.6,12,10,1623,2974
Power Rangers,71,120000000,142531552,2,2,9,2975
Scooby-Doo! and the Goblin King,78,100780000,892986395.2,1,9,1624,1892
I Used to Be Famous,72,160400000,664444451.4,4,9,1178,1386
Death Sentence,67,20000000,16907831,2,8,56,1689
TEKKEN: Blood Vengeance,68,172000000,505864462.2,16,9,211,2976
Mom's Friend,62,100200000,288405522.6,9,8,99,2977
Chapo: El Escape Del Siglo,56,134298000,341476740.4,3,1,1625,2978
Weird Science,66,7500000,38934048,1,12,970,2979
Escobar: Paradise Lost,63,17000000,3917679,2,10,152,844
Killer Klowns from Outer Space,64,2000000,43625095,2,5,1182,2980
Assassin's Creed: Embers,69,100000,225215697.2,2,11,142,2981
Babe: Pig in the City,56,80000000,69131860,1,12,1626,2982
MouseHunt,65,38000000,122417389,1,1,270,760
The Bridge on the River Kwai,78,3000000,33300000,1,12,95,2834
Yogi Bear,56,80000000,204774690,1,1,1627,1662
Batman and Harley Quinn,61,3500000,116862157.6,1,8,1628,1297
One Piece: Chopper's Kingdom on the Island of Strange Animals,68,28104639.8,13107237,16,3,698,817
The Danish Girl,76,15000000,67514963,1,12,22,164
The Benchwarmers,58,35000000,65063726,1,5,45,732
Modern Times,83,1500000,229549,1,2,44,2691
Double Jeopardy,65,40000000,177835231,1,1,1629,1663
Abraham,66,10000000,295961253.6,2,12,1100,1184
Madame Bamboo,30,15541000,38139010,10,3,121,2983
Selina's Gold,72,81200000,472749495.2,30,10,22,438
Funny People,58,72500000,71880305,1,8,44,13
Â¡Three Amigos!,63,25000000,39200000,1,12,1630,1737
Nutty Professor II: The Klumps,50,84000000,166307945,1,12,1631,1182
Cannibal Ferox,54,47000000,409455769.8,12,4,1009,2984
Audition,71,250000,359853,1,9,322,2985
Transformers: Prime Beast Hunters: Predacons Rising,82,120800000,986918992.2,2,10,211,1432
Stomp the Yard 2: Homecoming,55,81000000,396066427.4,2,10,462,2986
Zombie Ass: Toilet of the Dead,48,109000000,863034975.4,16,2,455,2987
Sometimes during the day I realize things,0,174600000,175269998.8,21,4,22,2988
Wish You,77,110060000,530401369,2,1,1632,2989
The Forgotten Battle,71,14000000,184568035.2,33,6,80,2990
Lake Placid 2,51,142800000,566930143.8,2,4,277,2991
Gabriel's Inferno: Part III,84,171600000,1139752081,2,11,168,2992
The Time Traveler's Wife,69,39000000,101344412,1,11,838,1277
Scooby-Doo! and the Loch Ness Monster,74,117000000,382417747.4,1,7,1633,1892
Raymond & Ray,67,93000000,592174598.8,2,10,121,484
Sgt. Stubby: An American Hero,77,25000000,3823620,2,4,1634,450
The Giver,65,25000000,66540205,1,9,607,398
Joseph and His Brethren,59,155300000,308223292.6,12,8,157,2993
Detachment,76,5389600,1681521,1,4,22,669
A Man Called Ove,76,3482701.8,30692889,41,12,44,2994
May the Devil Take You,62,83600000,320393939.4,20,8,11,2995
The Gigolo,47,4325000,709136,10,1,416,2996
Guess Who's Coming for Breakfast,37,58670000,385960548.2,15,7,45,2997
The Smurfs: The Legend of Smurfy Hollow,69,128000000,579758685.4,2,9,1635,1347
History of the World: Part I,68,11000000,31672000,1,1,45,2998
Khumba,60,15000000,20898221,31,10,413,2999
Can You Keep a Secret?,65,81000000,383536021,1,12,168,1169
Stay Alive,59,20000000,27565514,2,3,11,3000
Macross: Do You Remember Love?,72,97000000,1112756596,1,1,1636,3001
Revenge,65,50517862.6,15645616,2,2,1637,1353
Vertigo,20,12001040,38139010,9,9,27,3002
City Hunter,65,78300000,552872808.2,10,1,1639,728
Walk of Shame,60,21800000.2,8122990,1,9,45,1847
American Ninja 2: The Confrontation,54,350000,4000000,2,5,5,3003
The Substitute 2: School's Out,59,193740000,553192221.4,2,8,84,3004
Wyrmwood: Road of the Dead,61,117200000,755498891,1,2,155,3005
The Forgotten,59,50000000,117211892,2,9,1640,642
The 33D Invader,51,79850080,226796019.6,10,10,1441,3006
Son of Batman,70,140000000,616925753.2,2,4,1600,2645
Wolf Warrior,62,12000000,80000000,28,4,1577,230
The Chronicles of Riddick,65,120000000,107212751,1,7,9,104
Mafia Mamma,0,213000000,178359863,1,4,335,886
The Favourite,75,15000000,95849029,1,12,1641,1088
Wer,63,97760000,384573450.8,2,8,58,1030
Seven Years in Tibet,72,70000000,131445884,1,12,336,129
Practical Magic,67,60000000,68336997,2,10,1642,152
Lock Up,68,24000000,22099847,1,10,217,554
Chernobyl Diaries,52,1000000,42411721,1,5,11,3007
Falling Down,74,25000000,40903593,1,3,37,1625
40 Years Young,59,135159000,234980052.8,3,3,45,1294
"Crouching Tiger, Hidden Dragon",74,15000000,213963830,1,1,1643,3008
Ride Above,72,12000000,101412590,17,12,1492,2254
